# X Normalized_Averaged_Y Std_Dev_Y
907.249020510 0.014678326 198.581169279
907.271227575 0.014864722 193.938721928
907.293434640 0.015355630 201.344486265
907.315641705 0.014901484 197.285260294
907.337848770 0.015332398 196.908272124
907.360055835 0.015462838 198.961329211
907.382262900 0.015210876 201.861899714
907.404469965 0.016137008 208.983471602
907.426677030 0.018102770 216.423481991
907.448884095 0.020632888 228.177178606
907.471091160 0.017350651 216.710609730
907.493298225 0.016265254 207.585540034
907.515505290 0.016577826 209.480111894
907.537712355 0.018080504 214.873633135
907.559919420 0.018185443 213.079408018
907.582126485 0.016448842 208.601685974
907.604333550 0.014866508 206.306538143
907.626540615 0.014743555 198.590258313
907.648747680 0.014737984 191.181264450
907.670954745 0.014363226 197.341227666
907.693161810 0.014683298 195.498826000
907.715368875 0.014783174 193.870292691
907.737575940 0.014701867 197.349635064
907.759783005 0.014987504 198.294233343
907.781990070 0.015134719 195.391277412
907.804197135 0.014987109 193.324608075
907.826404200 0.015047860 194.405807875
907.848611265 0.014995111 195.890756502
907.870818330 0.015135002 199.260224948
907.893025395 0.015801314 206.679761046
907.915232460 0.015115317 200.588475394
907.937439525 0.015103471 200.453121958
907.959646590 0.014943586 199.684565991
907.981853655 0.014782565 199.736170179
908.004060720 0.015008373 202.027699980
908.026267785 0.015327767 203.679116193
908.048474850 0.015302989 203.578606905
908.070681916 0.015885511 205.236488913
908.092888981 0.018107711 224.427749503
908.115096046 0.018318379 223.851215972
908.137303111 0.016116222 205.257455627
908.159510176 0.015006463 196.980299623
908.181717241 0.014875033 196.301790887
908.203924306 0.014967843 197.695216014
908.226131371 0.014860382 196.956055687
908.248338436 0.014474995 192.236497843
908.270545501 0.014531366 193.172268617
908.292752566 0.014826605 189.550755380
908.314959631 0.015306537 201.546516226
908.337166696 0.015156712 198.044012129
908.359373761 0.015482041 200.353094755
908.381580826 0.016282064 205.641019190
908.403787891 0.016131501 206.961897263
908.425994956 0.015137842 204.019091933
908.448202021 0.014549876 198.894150021
908.470409086 0.014402124 191.969112886
908.492616151 0.014706952 192.590973290
908.514823216 0.014680174 192.830471460
908.537030281 0.014952200 196.056767300
908.559237346 0.014877488 197.678285066
908.581444411 0.014995904 197.665885123
908.603651476 0.015267784 200.039401400
908.625858541 0.015255061 200.440992231
908.648065606 0.014843562 197.104058546
908.670272671 0.014450923 196.470811248
908.692479736 0.014455304 197.626315134
908.714686801 0.015179904 193.806536908
908.736893866 0.015081155 197.175665457
908.759100931 0.014437859 194.991215332
908.781307996 0.014279154 193.887969604
908.803515061 0.014595510 192.606044271
908.825722126 0.014814022 194.199343999
908.847929191 0.014657847 193.465121696
908.870136256 0.014393487 188.223838903
908.892343321 0.014366797 191.168614094
908.914550386 0.014447644 190.218243782
908.936757451 0.014018640 190.060708842
908.958964516 0.014313916 191.491837022
908.981171581 0.014684331 195.958692772
909.003378646 0.014854368 195.800572964
909.025585711 0.014825592 196.739577951
909.047792776 0.014793123 200.409829479
909.069999841 0.015014380 203.495244535
909.092206906 0.015734647 205.799757751
909.114413971 0.016966205 210.290179788
909.136621036 0.017341779 208.619772016
909.158828101 0.015527276 195.179144328
909.181035166 0.014835470 197.328545703
909.203242231 0.014728799 195.176377683
909.225449297 0.014529857 193.414688640
909.247656362 0.014535251 193.616557917
909.269863427 0.014796918 194.353720404
909.292070492 0.014820147 193.670785257
909.314277557 0.014468639 191.029759148
909.336484622 0.014489499 195.297126172
909.358691687 0.014810595 194.793072210
909.380898752 0.014777326 195.539913586
909.403105817 0.014589913 196.061150843
909.425312882 0.014643847 196.157599460
909.447519947 0.014853042 193.977969923
909.469727012 0.015146310 196.930534921
909.491934077 0.015062784 199.948897537
909.514141142 0.014479153 193.507729118
909.536348207 0.014614664 194.187329906
909.558555272 0.014590813 195.058776168
909.580762337 0.014725010 198.535718949
909.602969402 0.014834931 199.147405056
909.625176467 0.015089718 197.452593627
909.647383532 0.014649315 196.299678378
909.669590597 0.014170797 192.453348870
909.691797662 0.014237154 190.290389988
909.714004727 0.014407777 192.568352086
909.736211792 0.014268965 193.274985124
909.758418857 0.014968254 196.634692645
909.780625922 0.014861003 192.966971825
909.802832987 0.014362174 188.828428810
909.825040052 0.014081687 190.933168389
909.847247117 0.014059428 188.127588798
909.869454182 0.014466538 194.379332111
909.891661247 0.014603047 201.018442359
909.913868312 0.014323671 196.794751495
909.936075377 0.014395150 189.645566061
909.958282442 0.014978448 192.875260243
909.980489507 0.014464612 190.719677673
910.002696572 0.014384234 197.730091008
910.024903637 0.014856182 200.216145071
910.047110702 0.016642154 209.162990471
910.069317767 0.016215356 202.486458479
910.091524832 0.015607640 196.445625481
910.113731897 0.016193077 199.012157243
910.135938962 0.017640907 206.237556788
910.158146027 0.018433491 209.925314283
910.180353092 0.016179525 197.776431546
910.202560157 0.015033238 194.228549408
910.224767222 0.014548220 191.100773851
910.246974287 0.014281574 194.265361583
910.269181352 0.014313390 192.329335712
910.291388417 0.014654220 193.454363252
910.313595482 0.014531226 192.712203248
910.335802547 0.014305183 190.607780693
910.358009612 0.014451081 191.481841864
910.380216678 0.014713179 194.687235117
910.402423743 0.015907236 202.037350220
910.424630808 0.014674251 194.732966332
910.446837873 0.014516912 197.559811214
910.469044938 0.014545049 189.915426777
910.491252003 0.014377324 188.394941484
910.513459068 0.014186703 190.454540987
910.535666133 0.014095262 192.771873012
910.557873198 0.014177531 192.461221577
910.580080263 0.014356678 189.175502969
910.602287328 0.014426873 188.686866077
910.624494393 0.014635554 194.734873004
910.646701458 0.013963531 191.843578515
910.668908523 0.014210570 190.021004441
910.691115588 0.014641346 190.460033190
910.713322653 0.015661226 196.495795229
910.735529718 0.018088494 210.179441304
910.757736783 0.023601346 238.896625082
910.779943848 0.028135174 261.404520891
910.802150913 0.024849964 242.869871876
910.824357978 0.016443512 202.570761705
910.846565043 0.014703293 190.246466739
910.868772108 0.014568750 184.499315370
910.890979173 0.014236315 195.797270687
910.913186238 0.014321152 193.533176472
910.935393303 0.014191965 185.346438028
910.957600368 0.014282686 184.557157686
910.979807433 0.014329917 188.812304269
911.002014498 0.014120056 190.442979181
911.024221563 0.014162917 189.419923213
911.046428628 0.014464945 188.069926407
911.068635693 0.014434848 187.690378154
911.090842758 0.014138883 188.277191602
911.113049823 0.014060901 185.235916602
911.135256888 0.014451527 185.711605028
911.157463953 0.014455261 186.253232567
911.179671018 0.014168060 187.061197844
911.201878083 0.013797097 188.173669372
911.224085148 0.013716963 188.938226505
911.246292213 0.014228494 188.975038840
911.268499278 0.014394264 187.183718583
911.290706343 0.014824632 195.124476806
911.312913408 0.015975168 203.163738920
911.335120473 0.016376010 203.375556047
911.357327538 0.015908255 201.042627940
911.379534603 0.015613701 199.472564148
911.401741668 0.015226501 196.071919228
911.423948733 0.014627170 193.610314500
911.446155798 0.014395110 194.292542015
911.468362863 0.014841562 193.673835588
911.490569928 0.015209476 196.157489853
911.512776993 0.014134754 191.246226814
911.534984058 0.013951511 189.694891882
911.557191124 0.013975895 189.257575951
911.579398189 0.013989333 188.698500122
911.601605254 0.014126988 187.278911398
911.623812319 0.014044843 188.982586932
911.646019384 0.013850733 188.532734468
911.668226449 0.013901922 183.828875822
911.690433514 0.013999451 186.781075714
911.712640579 0.014061631 188.830314534
911.734847644 0.014223116 190.043966240
911.757054709 0.014617543 190.065274583
911.779261774 0.014174631 184.282709415
911.801468839 0.014039312 183.769366846
911.823675904 0.014184340 187.328116459
911.845882969 0.014565350 190.666400091
911.868090034 0.015341708 197.816566979
911.890297099 0.016004836 205.095031885
911.912504164 0.015337742 194.320302995
911.934711229 0.013938544 184.909256199
911.956918294 0.014073246 185.477742200
911.979125359 0.014797638 195.055442898
912.001332424 0.014623255 195.231998076
912.023539489 0.014509001 191.249129238
912.045746554 0.014598319 188.955293107
912.067953619 0.014323867 189.962975223
912.090160684 0.014313755 192.992270603
912.112367749 0.015021974 194.739603376
912.134574814 0.014823891 192.723420463
912.156781879 0.014454521 192.836407898
912.178988944 0.014212466 189.080057290
912.201196009 0.014275900 190.078815717
912.223403074 0.014513942 191.699956229
912.245610139 0.014646951 189.425515592
912.267817204 0.014133165 184.454630038
912.290024269 0.014000612 183.872341100
912.312231334 0.014294454 188.829436197
912.334438399 0.014463323 193.014206170
912.356645464 0.015350003 193.507176407
912.378852529 0.014909053 193.545904645
912.401059594 0.014747135 189.818952202
912.423266659 0.014916507 190.511271371
912.445473724 0.016696795 197.563450660
912.467680789 0.018489988 210.219959566
912.489887854 0.018135273 211.282797567
912.512094919 0.016179799 199.126735787
912.534301984 0.014661733 185.765427979
912.556509049 0.014364078 182.401603645
912.578716114 0.014148457 190.369884633
912.600923179 0.013724990 184.801529747
912.623130244 0.014344749 188.682266130
912.645337309 0.014123545 187.829708677
912.667544374 0.013944353 187.150057495
912.689751439 0.013899490 187.454392930
912.711958505 0.014262107 187.216841752
912.734165570 0.014328566 186.981515144
912.756372635 0.013859245 184.239574272
912.778579700 0.013631402 180.060639026
912.800786765 0.013989355 183.959521980
912.822993830 0.014035973 185.772118763
912.845200895 0.014817625 186.456324558
912.867407960 0.014167289 186.582522685
912.889615025 0.014094438 189.918894004
912.911822090 0.014030947 184.241967738
912.934029155 0.014422798 185.865615451
912.956236220 0.014302572 187.516810421
912.978443285 0.013739147 183.171543730
913.000650350 0.013719755 182.289932071
913.022857415 0.013719764 186.460478183
913.045064480 0.013741486 184.140093173
913.067271545 0.014064983 183.469608626
913.089478610 0.014053426 180.732367784
913.111685675 0.013570465 184.425660205
913.133892740 0.013777766 185.803913381
913.156099805 0.013756354 184.270461217
913.178306870 0.013683772 184.282578605
913.200513935 0.013845558 185.486904716
913.222721000 0.014031278 186.576489938
913.244928065 0.014239011 190.604263197
913.267135130 0.014261518 189.506176103
913.289342195 0.013911292 188.416294699
913.311549260 0.013742755 184.054607043
913.333756325 0.013673520 180.586865624
913.355963390 0.013720438 182.172838505
913.378170455 0.013835915 184.560219309
913.400377520 0.013913694 183.723788620
913.422584585 0.013748566 181.617097343
913.444791650 0.013727819 182.202054948
913.466998715 0.014444107 185.852651951
913.489205780 0.014473513 192.785943796
913.511412845 0.014527595 189.891075860
913.533619910 0.014819921 188.703656420
913.555826975 0.015517604 191.714545829
913.578034040 0.017508936 196.518012775
913.600241105 0.016866769 192.696902120
913.622448170 0.014773216 182.434402351
913.644655235 0.013765673 178.986734285
913.666862300 0.013858981 184.468407015
913.689069365 0.013695810 186.201944386
913.711276430 0.013693594 181.796109578
913.733483495 0.013450678 179.157114326
913.755690560 0.013989561 185.724093904
913.777897625 0.013977043 185.473023257
913.800104690 0.013832569 179.594290804
913.822311755 0.013797863 180.223545472
913.844518820 0.014281737 188.479165640
913.866725886 0.015230508 192.810316432
913.888932951 0.015356108 188.565172786
913.911140016 0.014034082 185.182963943
913.933347081 0.013887122 186.953033133
913.955554146 0.014014343 189.978915372
913.977761211 0.013771218 176.720513147
913.999968276 0.013995667 181.731044012
914.022175341 0.013398245 182.989634651
914.044382406 0.013751401 182.674189694
914.066589471 0.013696662 180.924410107
914.088796536 0.013680087 182.824391193
914.111003601 0.013978609 185.363956973
914.133210666 0.013491092 179.607947325
914.155417731 0.013061713 173.314834038
914.177624796 0.013793316 177.989030799
914.199831861 0.013442100 180.617982235
914.222038926 0.013344123 181.472134822
914.244245991 0.014001942 182.105748787
914.266453056 0.013761960 185.028168432
914.288660121 0.013509924 183.352782249
914.310867186 0.013373522 179.966083682
914.333074251 0.013328651 177.067872665
914.355281316 0.013563391 176.404384900
914.377488381 0.013541406 183.574375821
914.399695446 0.013139212 180.805147972
914.421902511 0.013788424 183.334309955
914.444109576 0.014045323 179.701733721
914.466316641 0.014590027 188.296346215
914.488523706 0.014067985 187.687825947
914.510730771 0.013488877 181.602929637
914.532937836 0.013372937 177.016049658
914.555144901 0.013554559 177.311230286
914.577351966 0.013676247 179.884309776
914.599559031 0.013535364 179.518133590
914.621766096 0.013432958 179.509885639
914.643973161 0.013838494 185.311397736
914.666180226 0.013893474 185.624466705
914.688387291 0.013851395 188.234294814
914.710594356 0.015154504 194.048278126
914.732801421 0.015018482 190.649292588
914.755008486 0.014172296 182.804120551
914.777215551 0.013967178 179.615867729
914.799422616 0.014391649 181.898798418
914.821629681 0.014557287 184.167714957
914.843836746 0.013867476 183.531053103
914.866043811 0.013439736 176.432180047
914.888250876 0.013142917 177.433076313
914.910457941 0.013997711 180.223891696
914.932665006 0.013059418 175.226082277
914.954872071 0.013076854 177.369981452
914.977079136 0.013333447 180.540822984
914.999286201 0.013549840 178.301401355
915.021493267 0.013854237 177.560137220
915.043700332 0.013865442 182.858985880
915.065907397 0.013486042 182.627329960
915.088114462 0.013352382 179.759043836
915.110321527 0.013244177 175.968354439
915.132528592 0.013501665 179.969712066
915.154735657 0.013423374 177.731866998
915.176942722 0.013064178 174.152724596
915.199149787 0.013383625 175.303585262
915.221356852 0.013339328 179.001174269
915.243563917 0.013305181 180.159187449
915.265770982 0.013842844 180.298649600
915.287978047 0.013821824 183.878399110
915.310185112 0.014143308 185.692190509
915.332392177 0.015474275 198.874937228
915.354599242 0.017589332 212.323278879
915.376806307 0.016768440 210.664325763
915.399013372 0.015607096 199.551679895
915.421220437 0.014872953 196.674531980
915.443427502 0.014965303 196.426103629
915.465634567 0.014936250 193.113823402
915.487841632 0.014306045 186.338398814
915.510048697 0.014065830 181.870262500
915.532255762 0.014730965 189.978560822
915.554462827 0.014988324 193.290102442
915.576669892 0.014121620 186.084913395
915.598876957 0.013976341 179.143300054
915.621084022 0.013890805 185.710444518
915.643291087 0.014489733 189.294033095
915.665498152 0.015072182 192.147091252
915.687705217 0.014619003 186.549229267
915.709912282 0.014059375 182.667552900
915.732119347 0.014173105 188.662459235
915.754326412 0.013861217 185.830493780
915.776533477 0.014156888 181.580045181
915.798740542 0.014887619 191.379363421
915.820947607 0.015265430 196.476793993
915.843154672 0.013925636 181.603127335
915.865361737 0.013343226 177.043543556
915.887568802 0.013333180 179.859629856
915.909775867 0.013280338 176.762813004
915.931982932 0.013386146 174.751845744
915.954189997 0.014041858 180.202987928
915.976397062 0.015128734 187.530787483
915.998604127 0.016076476 197.102481671
916.020811192 0.015463377 191.607646864
916.043018257 0.015029584 193.640521848
916.065225322 0.013901803 176.480804365
916.087432387 0.013490156 178.631489550
916.109639452 0.013139556 176.650035918
916.131846517 0.013431432 176.026034036
916.154053582 0.013965433 178.916900523
916.176260647 0.014671508 185.855930896
916.198467713 0.015270247 191.909221848
916.220674778 0.014590783 186.874484686
916.242881843 0.013345104 180.256692600
916.265088908 0.013211692 176.859482288
916.287295973 0.013347121 175.782040201
916.309503038 0.012894953 176.429995165
916.331710103 0.013072450 178.438852384
916.353917168 0.013537441 179.949311400
916.376124233 0.014101837 179.253039205
916.398331298 0.014922173 185.934901058
916.420538363 0.015752841 197.744248012
916.442745428 0.015365507 194.803961237
916.464952493 0.013240154 175.497104464
916.487159558 0.013373675 178.727293208
916.509366623 0.013129051 174.227811697
916.531573688 0.012989840 173.202157584
916.553780753 0.013040810 176.589682547
916.575987818 0.013060709 174.857144188
916.598194883 0.013396890 177.004695667
916.620401948 0.013525476 178.252173875
916.642609013 0.013637684 180.682723582
916.664816078 0.014423066 190.920556090
916.687023143 0.015502059 202.364929629
916.709230208 0.015408767 200.769017861
916.731437273 0.013554546 186.362083763
916.753644338 0.014015028 186.504136405
916.775851403 0.013346380 178.411950424
916.798058468 0.012897999 174.004091419
916.820265533 0.013161870 175.207906524
916.842472598 0.012992481 173.320551174
916.864679663 0.012979379 172.313882373
916.886886728 0.013078494 174.651505930
916.909093793 0.013008173 178.366761947
916.931300858 0.013941529 185.647237349
916.953507923 0.014528543 188.449796436
916.975714988 0.014528676 182.219972914
916.997922053 0.015122770 191.409188720
917.020129118 0.014048886 181.927973832
917.042336183 0.013266677 175.358814453
917.064543248 0.013041490 174.369306246
917.086750313 0.012635028 172.256785774
917.108957378 0.012790059 173.074926945
917.131164443 0.013348013 174.730186086
917.153371508 0.013106085 171.995978012
917.175578573 0.012961674 176.078035023
917.197785638 0.012991469 169.092346426
917.219992703 0.014157757 176.589039927
917.242199768 0.014303668 187.105759525
917.264406833 0.013873529 183.921579323
917.286613898 0.013398704 176.502839825
917.308820963 0.014113663 182.828332326
917.331028028 0.014392442 186.901423466
917.353235094 0.013637474 178.758586654
917.375442159 0.013000785 169.982147314
917.397649224 0.012973958 170.337817271
917.419856289 0.012853548 171.256825438
917.442063354 0.012679432 168.343865515
917.464270419 0.012869391 169.945401092
917.486477484 0.012931858 172.177359559
917.508684549 0.012758821 175.077056908
917.530891614 0.012921762 175.553138070
917.553098679 0.014012177 182.297046414
917.575305744 0.014362498 184.244383127
917.597512809 0.013551689 178.279200270
917.619719874 0.012929089 173.861320214
917.641926939 0.013210108 173.886760341
917.664134004 0.014296745 179.523459299
917.686341069 0.015518360 197.041250046
917.708548134 0.014133358 182.912162812
917.730755199 0.013146209 174.523804813
917.752962264 0.012948902 168.584462842
917.775169329 0.013057282 170.601376684
917.797376394 0.012970757 172.167502335
917.819583459 0.012767883 171.203071291
917.841790524 0.012859648 170.051730841
917.863997589 0.013280221 170.919164558
917.886204654 0.013646070 176.860622795
917.908411719 0.014163397 185.295340108
917.930618784 0.014673167 184.989864313
917.952825849 0.012800301 170.383040070
917.975032914 0.012782992 164.154852182
917.997239979 0.012929765 168.258287247
918.019447044 0.013008716 171.742846129
918.041654109 0.013664298 175.731479116
918.063861174 0.015250153 188.786219911
918.086068239 0.016739414 204.269844318
918.108275304 0.017025217 208.216975390
918.130482369 0.016660189 204.725586961
918.152689434 0.015861027 198.396055395
918.174896499 0.014692869 183.869678415
918.197103564 0.014167302 183.200948393
918.219310629 0.014931118 190.959562863
918.241517694 0.015320159 190.344130653
918.263724759 0.015136015 189.189829571
918.285931824 0.016027562 202.216052394
918.308138889 0.017335112 209.878844162
918.330345954 0.017195879 200.958975468
918.352553019 0.015864660 192.223643640
918.374760084 0.015203840 186.126607758
918.396967149 0.014165652 175.760023333
918.419174214 0.013375790 174.237236984
918.441381279 0.014238958 184.290656129
918.463588344 0.014828522 189.703184680
918.485795409 0.015477750 195.591471143
918.508002475 0.015844340 197.672040491
918.530209540 0.014960346 186.884868964
918.552416605 0.013520937 173.632197921
918.574623670 0.012648609 168.932956084
918.596830735 0.012515915 168.817119424
918.619037800 0.013129816 170.501596542
918.641244865 0.014135922 177.899060019
918.663451930 0.014490056 182.420471601
918.685658995 0.014870678 188.711632528
918.707866060 0.015060704 190.693977559
918.730073125 0.014612952 182.404344130
918.752280190 0.013745856 174.036111050
918.774487255 0.012891022 170.414480852
918.796694320 0.012374835 166.518076551
918.818901385 0.012651945 166.457461815
918.841108450 0.013658703 176.613235063
918.863315515 0.014246127 183.065240723
918.885522580 0.014442056 185.434744436
918.907729645 0.013706900 170.689555136
918.929936710 0.013158086 171.473481185
918.952143775 0.014500194 187.522157869
918.974350840 0.014646050 183.092517990
918.996557905 0.013435243 172.899032765
919.018764970 0.012699816 165.192353518
919.040972035 0.012710199 163.503902746
919.063179100 0.012658381 167.288536728
919.085386165 0.012719014 171.569929356
919.107593230 0.013839615 177.343425305
919.129800295 0.015826488 195.650818439
919.152007360 0.017484773 206.256779389
919.174214425 0.013786221 177.314024027
919.196421490 0.013066298 172.450558849
919.218628555 0.012724223 165.203034005
919.240835620 0.012555563 165.927626719
919.263042685 0.012648915 168.641951261
919.285249750 0.012628915 168.375055151
919.307456815 0.012461465 166.123194186
919.329663880 0.012352116 163.307987329
919.351870945 0.012123855 163.495132440
919.374078010 0.012531043 170.321168545
919.396285075 0.012640052 169.316436760
919.418492140 0.015364855 182.829844713
919.440699205 0.017001586 203.630569371
919.462906270 0.015715273 194.228816577
919.485113335 0.013681397 176.437848674
919.507320400 0.012479032 165.889231566
919.529527465 0.012337599 167.165018034
919.551734530 0.012583675 171.369246549
919.573941595 0.013090073 173.924204063
919.596148660 0.014479465 185.558334549
919.618355725 0.015170062 190.917806481
919.640562790 0.013537186 174.328500910
919.662769855 0.012529123 164.281542006
919.684976921 0.012357798 163.177766474
919.707183986 0.012473506 168.919024849
919.729391051 0.013235241 170.765104054
919.751598116 0.014028289 177.335011193
919.773805181 0.013888994 180.417476037
919.796012246 0.013056875 173.268060499
919.818219311 0.012406108 165.338205165
919.840426376 0.012166209 164.044913079
919.862633441 0.012658197 164.174203165
919.884840506 0.012551464 170.585898538
919.907047571 0.012551464 167.434110514
919.929254636 0.012551463 165.387785837
919.951461701 0.013428141 169.796876808
919.973668766 0.014807843 183.825051066
919.995875831 0.013788653 178.381729588
920.018082896 0.012437420 166.173659885
920.040289961 0.012559942 164.536483355
920.062497026 0.013442242 171.497902524
920.084704091 0.015130444 187.452683286
920.106911156 0.017737675 211.732497201
920.129118221 0.016819746 200.642243390
920.151325286 0.013709252 174.336915815
920.173532351 0.012998842 167.324692800
920.195739416 0.012726045 166.810760532
920.217946481 0.013980709 179.374118522
920.240153546 0.014445458 180.726195551
920.262360611 0.013834400 173.323383525
920.284567676 0.013218035 168.000153962
920.306774741 0.013228029 168.374746318
920.328981806 0.013382813 171.795268016
920.351188871 0.012786852 170.545126984
920.373395936 0.012734431 167.721651899
920.395603001 0.012353497 165.338167970
920.417810066 0.012422173 167.932389530
920.440017131 0.013362555 179.343551306
920.462224196 0.013026548 173.224260160
920.484431261 0.013070033 175.655231909
920.506638326 0.014564003 189.353205565
920.528845391 0.016097918 201.130397948
920.551052456 0.015464308 195.368881934
920.573259521 0.013858800 178.867695385
920.595466586 0.015033897 183.105972954
920.617673651 0.015724175 193.865010884
920.639880716 0.015983582 197.187127166
920.662087781 0.012982820 162.808607523
920.684294846 0.011932570 158.629429353
920.706501911 0.011795350 163.025009612
920.728708976 0.012388248 165.594218348
920.750916041 0.013274684 171.066398509
920.773123106 0.014331320 181.929550040
920.795330171 0.014520870 181.952076725
920.817537236 0.013545279 171.617103174
920.839744302 0.013104911 175.055530844
920.861951367 0.013130433 169.607674235
920.884158432 0.012142478 156.495406477
920.906365497 0.012416050 160.079390124
920.928572562 0.012972596 161.510410466
920.950779627 0.013176136 167.901889065
920.972986692 0.014276736 177.917314685
920.995193757 0.014464343 179.300136809
921.017400822 0.014106330 177.490956079
921.039607887 0.013377316 170.787286018
921.061814952 0.012531916 161.887742704
921.084022017 0.012564681 163.055616102
921.106229082 0.013183813 168.813400646
921.128436147 0.014199120 178.711950259
921.150643212 0.013079913 167.062999302
921.172850277 0.014056503 181.089328882
921.195057342 0.015455136 191.451793383
921.217264407 0.013465157 172.283564023
921.239471472 0.012411340 164.690729613
921.261678537 0.012575456 166.708186679
921.283885602 0.013385863 175.202603611
921.306092667 0.013495117 176.371024295
921.328299732 0.012418667 162.542321929
921.350506797 0.012095957 157.934547920
921.372713862 0.011832834 159.178780691
921.394920927 0.011854150 157.559694614
921.417127992 0.012621967 169.750423299
921.439335057 0.014281547 178.258945004
921.461542122 0.014375024 178.375236187
921.483749187 0.013810599 174.778799669
921.505956252 0.013109854 161.483772248
921.528163317 0.012095118 157.356318179
921.550370382 0.011776853 158.161831125
921.572577447 0.012460410 158.188399035
921.594784512 0.013246201 169.821962273
921.616991577 0.014282614 176.710899840
921.639198642 0.012721045 167.750993852
921.661405707 0.011404969 156.144854395
921.683612772 0.011653370 157.569433328
921.705819837 0.012533758 161.439771310
921.728026902 0.014055276 174.531857956
921.750233967 0.014998422 184.132024290
921.772441032 0.015379690 188.613282588
921.794648097 0.014357822 178.177083042
921.816855162 0.012776660 166.105062447
921.839062227 0.012478721 169.066269059
921.861269292 0.012732035 168.544664882
921.883476357 0.012140331 159.164055966
921.905683422 0.012039762 156.796842130
921.927890487 0.013516904 172.866501386
921.950097552 0.015767690 192.007652684
921.972304617 0.015510342 185.961064101
921.994511683 0.012610544 165.833081108
922.016718748 0.012016225 159.419683170
922.038925813 0.012694950 162.343804698
922.061132878 0.013095714 166.225512271
922.083339943 0.012759484 162.950934635
922.105547008 0.011602002 153.046689836
922.127754073 0.011266255 157.156138010
922.149961138 0.011592165 156.717349233
922.172168203 0.011895354 158.170091117
922.194375268 0.012880516 162.719525378
922.216582333 0.012822092 164.916809584
922.238789398 0.013259233 170.582488149
922.260996463 0.012412509 166.302963137
922.283203528 0.011909657 160.210095296
922.305410593 0.012141481 160.743280099
922.327617658 0.012974456 169.411840472
922.349824723 0.014554940 181.623722667
922.372031788 0.016285036 192.733296822
922.394238853 0.016989001 201.806791261
922.416445918 0.015901745 187.761698138
922.438652983 0.012261696 158.499478177
922.460860048 0.012454939 160.944930136
922.483067113 0.012395085 163.180533882
922.505274178 0.013320336 171.428174748
922.527481243 0.012663107 165.050366595
922.549688308 0.011759799 153.198772178
922.571895373 0.011350241 149.122584714
922.594102438 0.011446179 154.050008441
922.616309503 0.011865669 158.475280449
922.638516568 0.011821483 155.339329837
922.660723633 0.011989704 156.917091446
922.682930698 0.012637430 167.396931386
922.705137763 0.011843754 157.953365672
922.727344828 0.011490420 153.209076351
922.749551893 0.012052884 157.824055763
922.771758958 0.013939615 173.767125827
922.793966023 0.013628257 169.647190833
922.816173088 0.012129160 156.242713622
922.838380153 0.011303175 152.059649199
922.860587218 0.011235867 155.957546117
922.882794283 0.011318067 155.995419403
922.905001348 0.011417326 150.104685919
922.927208413 0.011643480 155.842400772
922.949415478 0.012308570 155.662373632
922.971622543 0.012171432 155.410256553
922.993829608 0.012417092 160.629244801
923.016036673 0.012990324 169.928398708
923.038243738 0.014845662 178.476267935
923.060450803 0.015583623 182.317239745
923.082657868 0.015931562 188.480213545
923.104864933 0.014710548 181.045183756
923.127071998 0.012467427 160.858765109
923.149279063 0.012317464 154.254698492
923.171486129 0.012585855 156.105894238
923.193693194 0.012203209 157.778476267
923.215900259 0.012329697 162.795364718
923.238107324 0.014085030 176.805781118
923.260314389 0.014153010 172.701895831
923.282521454 0.012328174 160.233778710
923.304728519 0.011763328 153.990494900
923.326935584 0.012106903 155.108373408
923.349142649 0.011932953 153.611553857
923.371349714 0.011356202 149.870736063
923.393556779 0.011073224 147.234639894
923.415763844 0.011054065 145.507564057
923.437970909 0.011323795 150.238753262
923.460177974 0.011771966 151.552290075
923.482385039 0.011775022 153.497177278
923.504592104 0.012871446 158.538871409
923.526799169 0.012171212 155.763552358
923.549006234 0.011517864 152.114857471
923.571213299 0.011153756 144.245478547
923.593420364 0.011175964 147.218210266
923.615627429 0.011113972 150.894734628
923.637834494 0.011363494 150.961597896
923.660041559 0.012471283 158.800825182
923.682248624 0.014025083 174.409721233
923.704455689 0.015996166 186.249575904
923.726662754 0.018965533 207.410012368
923.748869819 0.018359210 215.373608274
923.771076884 0.014743862 173.375115918
923.793283949 0.013287839 162.439936909
923.815491014 0.013105476 162.283230652
923.837698079 0.012183412 155.973425500
923.859905144 0.011363772 147.925305214
923.882112209 0.010949420 147.989626655
923.904319274 0.011170761 150.705954649
923.926526339 0.011343449 147.996717199
923.948733404 0.010671558 144.106625505
923.970940469 0.010953403 143.757815358
923.993147534 0.011403668 148.793077248
924.015354599 0.011950701 152.858295382
924.037561664 0.011040235 140.526757987
924.059768729 0.011024330 143.698986270
924.081975794 0.010689193 137.222437270
924.104182859 0.010616827 133.319719870
924.126389924 0.010370654 131.511069544
924.148596989 0.010319108 128.724376466
924.170804054 0.010471088 129.550806953
924.193011119 0.010847949 132.175116908
924.215218184 0.011053927 131.933567304
924.237425249 0.011505545 133.828894843
924.259632314 0.011925218 128.945151678
924.281839379 0.013270953 137.660667817
924.304046444 0.012994148 135.518698985
924.326253510 0.013379044 133.086610044
924.348460575 0.014278048 138.657378940
924.370667640 0.011754773 124.743697979
924.392874705 0.011649184 118.131083018
924.415081770 0.013074113 120.384879291
924.437288835 0.012569778 119.547398063
924.459495900 0.012567667 116.248740027
